id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1053939,"CUST_725_PI416379584",4592,"MYF6","myogenic factor 6 (herculin)",4618,"12","n/a","n/a"
1041453,"A_24_P268786",35179,"MYNN","myoneurin",55892,"3","n/a","n/a"
1041454,"CUST_7299_PI416261804",35179,"MYNN","myoneurin",55892,"3","n/a","n/a"
1016170,"A_24_P53241",60303,"MYOCD","myocardin",93649,"17","n/a","n/a"
1011835,"CUST_16869_PI416261804",60303,"MYOCD","myocardin",93649,"17","n/a","n/a"
1053894,"A_24_P30257",4628,"MYOD1","myogenic differentiation 1",4654,"11","n/a","n/a"
1053895,"CUST_16337_PI416261804",4628,"MYOD1","myogenic differentiation 1",4654,"11","n/a","n/a"
1053893,"A_23_P160438",4630,"MYOG","myogenin (myogenic factor 4)",4656,"1","n/a","n/a"
1053892,"A_24_P311036",4630,"MYOG","myogenin (myogenic factor 4)",4656,"1","n/a","n/a"
1063036,"A_23_P348992",77527,"MYSM1","Myb-like, SWIRM and MPN domains 1",114803,"1","n/a","n/a"
1016902,"CUST_1322_PI416573500",77527,"MYSM1","Myb-like, SWIRM and MPN domains 1",114803,"1","n/a","n/a"
1010644,"CUST_1364_PI416379584",77527,"MYSM1","Myb-like, SWIRM and MPN domains 1",114803,"1","n/a","n/a"
1053890,"A_23_P210835",4635,"MYT1","myelin transcription factor 1",4661,"20","n/a","n/a"
1053891,"CUST_15130_PI416261804",4635,"MYT1","myelin transcription factor 1",4661,"20","n/a","n/a"
1024518,"A_23_P398712",22795,"MYT1L","myelin transcription factor 1-like",23040,"2","n/a","n/a"
1024519,"A_32_P91663",22795,"MYT1L","myelin transcription factor 1-like",23040,"2","n/a","n/a"
1030422,"A_23_P130455",7550,"MZF1","myeloid zinc finger 1",7593,"19","n/a","n/a"
1030423,"CUST_15208_PI416261804",7550,"MZF1","myeloid zinc finger 1",7593,"19","n/a","n/a"
1053889,"A_23_P209805",4638,"NAB1","NGFI-A binding protein 1 (EGR1 binding protein 1)",4664,"2","n/a","n/a"
1053888,"A_24_P191417",4638,"NAB1","NGFI-A binding protein 1 (EGR1 binding protein 1)",4664,"2","n/a","n/a"
1053887,"A_23_P368187",4639,"NAB2","NGFI-A binding protein 2 (EGR1 binding protein 2)",4665,"12","n/a","n/a"
1053886,"A_23_P76151",4639,"NAB2","NGFI-A binding protein 2 (EGR1 binding protein 2)",4665,"12","n/a","n/a"
1016594,"A_23_P162228",4640,"NACA","nascent polypeptide-associated complex alpha subunit",4666,"12","n/a","n/a"
1019200,"A_24_P102043",4640,"NACA","nascent polypeptide-associated complex alpha subunit",4666,"12","n/a","n/a"
1011475,"A_24_P150194",4640,"NACA","nascent polypeptide-associated complex alpha subunit",4666,"12","n/a","n/a"
1068330,"A_32_P166392",4640,"NACA","nascent polypeptide-associated complex alpha subunit",4666,"12","n/a","n/a"
1045983,"A_24_P686992",22903,"NACAD","NAC alpha domain containing",23148,"7","n/a","n/a"
1036357,"A_23_P142518",76626,"NACC1","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing",112939,"19","n/a","n/a"
1036356,"A_24_P271285",76626,"NACC1","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing",112939,"19","n/a","n/a"
1036354,"A_24_P915007",76626,"NACC1","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing",112939,"19","n/a","n/a"
1035075,"A_23_P113825",79730,"NACC2","NACC family member 2, BEN and BTB (POZ) domain containing",138151,"9","n/a","n/a"
1035076,"A_24_P711809",79730,"NACC2","NACC family member 2, BEN and BTB (POZ) domain containing",138151,"9","n/a","n/a"
1016144,"A_23_P204640",55725,"NANOG","Nanog homeobox",79923,"12","n/a","n/a"
1019505,"CUST_11128_PI416261804",55725,"NANOG","Nanog homeobox",79923,"12","n/a","n/a"
1027711,"A_23_P39602",8579,"NCOA1","nuclear receptor coactivator 1",8648,"2","n/a","n/a"
1027712,"CUST_16687_PI416261804",8579,"NCOA1","nuclear receptor coactivator 1",8648,"2","n/a","n/a"
1047325,"A_23_P428999",10352,"NCOA2","nuclear receptor coactivator 2",10499,"8","n/a","n/a"
1047326,"CUST_16897_PI416261804",10352,"NCOA2","nuclear receptor coactivator 2",10499,"8","n/a","n/a"
1023347,"A_23_P120442",8151,"NCOA3","nuclear receptor coactivator 3",8202,"20","n/a","n/a"
1023345,"A_23_P313560",8151,"NCOA3","nuclear receptor coactivator 3",8202,"20","n/a","n/a"
1023346,"A_23_P313568",8151,"NCOA3","nuclear receptor coactivator 3",8202,"20","n/a","n/a"
1049999,"A_23_P86421",7983,"NCOA4","nuclear receptor coactivator 4",8031,"10","n/a","n/a"
1050000,"A_23_P86424",7983,"NCOA4","nuclear receptor coactivator 4",8031,"10","n/a","n/a"
1048358,"A_23_P141651",9467,"NCOR1","nuclear receptor corepressor 1",9611,"17","n/a","n/a"
1048359,"A_24_P204214",9467,"NCOR1","nuclear receptor corepressor 1",9611,"17","n/a","n/a"
1060383,"A_24_P911017",9467,"NCOR1","nuclear receptor corepressor 1",9611,"17","n/a","n/a"
1015801,"A_23_P203891",9468,"NCOR2","nuclear receptor corepressor 2",9612,"12","n/a","n/a"
1015434,"A_24_P25638",9468,"NCOR2","nuclear receptor corepressor 2",9612,"12","n/a","n/a"
1047455,"A_23_P50108",10256,"NDC80","NDC80 kinetochore complex component homolog (S. cerevisiae)",10403,"18","n/a","n/a"
1047456,"A_24_P14156",10256,"NDC80","NDC80 kinetochore complex component homolog (S. cerevisiae)",10403,"18","n/a","n/a"
1017465,"A_23_P251151",4719,"NELL1","NEL-like 1 (chicken)",4745,"11","n/a","n/a"
1013739,"CUST_13571_PI416261804",4719,"NELL1","NEL-like 1 (chicken)",4745,"11","n/a","n/a"
1013780,"CUST_13573_PI416261804",4719,"NELL1","NEL-like 1 (chicken)",4745,"11","n/a","n/a"
1053753,"A_23_P209484",4734,"NEUROD1","neuronal differentiation 1",4760,"2","n/a","n/a"
1053754,"CUST_14143_PI416261804",4734,"NEUROD1","neuronal differentiation 1",4760,"2","n/a","n/a"
1053751,"A_23_P49579",4735,"NEUROD2","neuronal differentiation 2",4761,"17","n/a","n/a"
1053752,"A_32_P25295",4735,"NEUROD2","neuronal differentiation 2",4761,"17","n/a","n/a"
1040358,"A_23_P87625",37191,"NEUROD4","neuronal differentiation 4",58158,"12","n/a","n/a"
1040359,"A_32_P320247",37191,"NEUROD4","neuronal differentiation 4",58158,"12","n/a","n/a"
1040065,"A_23_P134340",40610,"NEUROD6","neuronal differentiation 6",63974,"7","n/a","n/a"
1040066,"CUST_6524_PI416261804",40610,"NEUROD6","neuronal differentiation 6",63974,"7","n/a","n/a"
1053749,"A_24_P269101",4736,"NEUROG1","neurogenin 1",4762,"5","n/a","n/a"
1053750,"CUST_9904_PI416261804",4736,"NEUROG1","neurogenin 1",4762,"5","n/a","n/a"
1040067,"A_32_P438767",40609,"NEUROG2","neurogenin 2",63973,"4","n/a","n/a"
1040068,"CUST_6521_PI416261804",40609,"NEUROG2","neurogenin 2",63973,"4","n/a","n/a"
1043977,"A_23_P35534",30163,"NEUROG3","neurogenin 3",50674,"10","n/a","n/a"
1043978,"CUST_15127_PI416261804",30163,"NEUROG3","neurogenin 3",50674,"10","n/a","n/a"
1024725,"A_23_P359647",10567,"NFAT5","nuclear factor of activated T-cells 5, tonicity-responsive",10725,"16","n/a","n/a"
1024726,"A_23_P3767",10567,"NFAT5","nuclear factor of activated T-cells 5, tonicity-responsive",10725,"16","n/a","n/a"
1023412,"A_23_P300150",4746,"NFATC1","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1",4772,"18","n/a","n/a"
1023413,"A_24_P258846",4746,"NFATC1","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1",4772,"18","n/a","n/a"
1023414,"CUST_9465_PI416261804",4746,"NFATC1","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1",4772,"18","n/a","n/a"
1053747,"A_23_P91278",4747,"NFATC2","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2",4773,"20","n/a","n/a"
1053748,"CUST_15067_PI416261804",4747,"NFATC2","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2",4773,"20","n/a","n/a"
1023418,"A_23_P77440",4749,"NFATC3","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3",4775,"16","n/a","n/a"
1023417,"A_24_P373312",4749,"NFATC3","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3",4775,"16","n/a","n/a"
1063466,"A_32_P205792",4749,"NFATC3","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3",4775,"16","n/a","n/a"
1020417,"A_23_P140394",4750,"NFATC4","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4",4776,"14","n/a","n/a"
1014959,"CUST_8929_PI416261804",4750,"NFATC4","nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4",4776,"14","n/a","n/a"
1053744,"A_23_P13753",4752,"NFE2","nuclear factor (erythroid-derived 2), 45kDa",4778,"12","n/a","n/a"
1053745,"CUST_13618_PI416261804",4752,"NFE2","nuclear factor (erythroid-derived 2), 45kDa",4778,"12","n/a","n/a"
1053746,"CUST_13625_PI416261804",4752,"NFE2","nuclear factor (erythroid-derived 2), 45kDa",4778,"12","n/a","n/a"
1053743,"A_23_P78302",4753,"NFE2L1","nuclear factor (erythroid-derived 2)-like 1",4779,"17","n/a","n/a"
1053742,"A_24_P219552",4753,"NFE2L1","nuclear factor (erythroid-derived 2)-like 1",4779,"17","n/a","n/a"
1053741,"A_32_P163469",4753,"NFE2L1","nuclear factor (erythroid-derived 2)-like 1",4779,"17","n/a","n/a"
1053739,"A_23_P5761",4754,"NFE2L2","nuclear factor (erythroid-derived 2)-like 2",4780,"2","n/a","n/a"
1061885,"A_24_P936444",4754,"NFE2L2","nuclear factor (erythroid-derived 2)-like 2",4780,"2","n/a","n/a"
1053740,"CUST_14644_PI416261804",4754,"NFE2L2","nuclear factor (erythroid-derived 2)-like 2",4780,"2","n/a","n/a"
1048379,"A_23_P42718",9459,"NFE2L3","nuclear factor (erythroid-derived 2)-like 3",9603,"7","n/a","n/a"
1048380,"A_24_P136653",9459,"NFE2L3","nuclear factor (erythroid-derived 2)-like 3",9603,"7","n/a","n/a"
1020788,"A_23_P85682",4748,"NFIA","nuclear factor I/A",4774,"1","n/a","n/a"
1010683,"A_32_P155026",4748,"NFIA","nuclear factor I/A",4774,"1","n/a","n/a"
1013741,"A_32_P155030",4748,"NFIA","nuclear factor I/A",4774,"1","n/a","n/a"
1053736,"A_23_P216448",4755,"NFIB","nuclear factor I/B",4781,"9","n/a","n/a"
1053738,"A_24_P658427",4755,"NFIB","nuclear factor I/B",4781,"9","n/a","n/a"
1053737,"A_24_P804992",4755,"NFIB","nuclear factor I/B",4781,"9","n/a","n/a"
1027400,"A_23_P131115",4756,"NFIC","nuclear factor I/C (CCAAT-binding transcription factor)",4782,"19","n/a","n/a"
1027401,"CUST_13831_PI416261804",4756,"NFIC","nuclear factor I/C (CCAAT-binding transcription factor)",4782,"19","n/a","n/a"
1053734,"A_23_P32253",4757,"NFIL3","nuclear factor, interleukin 3 regulated",4783,"9","n/a","n/a"
1053735,"CUST_16274_PI416261804",4757,"NFIL3","nuclear factor, interleukin 3 regulated",4783,"9","n/a","n/a"
1053732,"A_23_P165295",4758,"NFIX","nuclear factor I/X (CCAAT-binding transcription factor)",4784,"19","n/a","n/a"
1053733,"A_24_P858698",4758,"NFIX","nuclear factor I/X (CCAAT-binding transcription factor)",4784,"19","n/a","n/a"
1053731,"A_23_P30024",4759,"NFKB1","nuclear factor of kappa light polypeptide gene enhancer in B-cells 1",4790,"4","n/a","n/a"
1053730,"A_32_P180199",4759,"NFKB1","nuclear factor of kappa light polypeptide gene enhancer in B-cells 1",4790,"4","n/a","n/a"
1018147,"A_23_P202156",4760,"NFKB2","nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)",4791,"10","n/a","n/a"
1012984,"CUST_15079_PI416261804",4760,"NFKB2","nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)",4791,"10","n/a","n/a"
1026523,"A_23_P383422",58998,"NFKBID","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta",84807,"19","n/a","n/a"
1026524,"CUST_5303_PI416261804",58998,"NFKBID","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta",84807,"19","n/a","n/a"
1030405,"A_23_P212089",40933,"NFKBIZ","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta",64332,"3","n/a","n/a"
1030406,"CUST_15937_PI416261804",40933,"NFKBIZ","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta",64332,"3","n/a","n/a"
1019166,"A_23_P24485",4767,"NFRKB","nuclear factor related to kappaB binding protein",4798,"11","n/a","n/a"
1013344,"CUST_9535_PI416261804",4767,"NFRKB","nuclear factor related to kappaB binding protein",4798,"11","n/a","n/a"
1025129,"A_23_P304543",4768,"NFX1","nuclear transcription factor, X-box binding 1",4799,"9","n/a","n/a"
1053720,"A_23_P94683",4768,"NFX1","nuclear transcription factor, X-box binding 1",4799,"9","n/a","n/a"
1025130,"CUST_6478_PI416261804",4768,"NFX1","nuclear transcription factor, X-box binding 1",4799,"9","n/a","n/a"
1034298,"A_23_P407090",81067,"NFXL1","nuclear transcription factor, X-box binding-like 1",152518,"4","n/a","n/a"
1034299,"CUST_8308_PI416261804",81067,"NFXL1","nuclear transcription factor, X-box binding-like 1",152518,"4","n/a","n/a"
1023761,"A_23_P214425",4769,"NFYA","nuclear transcription factor Y, alpha",4800,"6","n/a","n/a"
1023759,"A_23_P501583",4769,"NFYA","nuclear transcription factor Y, alpha",4800,"6","n/a","n/a"
1023760,"A_24_P414719",4769,"NFYA","nuclear transcription factor Y, alpha",4800,"6","n/a","n/a"
1053718,"A_23_P314591",4770,"NFYB","nuclear transcription factor Y, beta",4801,"12","n/a","n/a"
1053717,"A_23_P53668",4770,"NFYB","nuclear transcription factor Y, beta",4801,"12","n/a","n/a"
1053719,"A_24_P49731",4770,"NFYB","nuclear transcription factor Y, beta",4801,"12","n/a","n/a"
1018893,"A_23_P22994",4771,"NFYC","nuclear transcription factor Y, gamma",4802,"1","n/a","n/a"
1010560,"A_24_P165346",4771,"NFYC","nuclear transcription factor Y, gamma",4802,"1","n/a","n/a"
1019732,"A_24_P315500",4771,"NFYC","nuclear transcription factor Y, gamma",4802,"1","n/a","n/a"
1053713,"A_24_P336474",4776,"NHLH1","nescient helix loop helix 1",4807,"1","n/a","n/a"
1053714,"CUST_6517_PI416261804",4776,"NHLH1","nescient helix loop helix 1",4807,"1","n/a","n/a"
1019863,"A_23_P412491",4777,"NHLH2","nescient helix loop helix 2",4808,"1","n/a","n/a"
1014286,"CUST_8968_PI416261804",4777,"NHLH2","nescient helix loop helix 2",4808,"1","n/a","n/a"
1014288,"CUST_8970_PI416261804",4777,"NHLH2","nescient helix loop helix 2",4808,"1","n/a","n/a"
1050772,"A_23_P37654",7037,"NKX2-1","NK2 homeobox 1",7080,"14","n/a","n/a"
1050771,"A_23_P49052",7037,"NKX2-1","NK2 homeobox 1",7080,"14","n/a","n/a"
1050769,"A_24_P184692",7037,"NKX2-1","NK2 homeobox 1",7080,"14","n/a","n/a"
1050770,"A_24_P40968",7037,"NKX2-1","NK2 homeobox 1",7080,"14","n/a","n/a"
1053694,"A_23_P17522",4790,"NKX2-2","NK2 homeobox 2",4821,"20","n/a","n/a"
1053695,"CUST_17089_PI416261804",4790,"NKX2-2","NK2 homeobox 2",4821,"20","n/a","n/a"
1034059,"A_23_P52425",81454,"NKX2-3","NK2 homeobox 3",159296,"10","n/a","n/a"
1034060,"A_24_P38702",81454,"NKX2-3","NK2 homeobox 3",159296,"10","n/a","n/a"
1019601,"CUST_709_PI416573500",151160,"NKX2-4","NK2 homeobox 4",644524,"20","n/a","n/a"
1010379,"CUST_735_PI416379584",151160,"NKX2-4","NK2 homeobox 4",644524,"20","n/a","n/a"
1057864,"A_23_P396135",1471,"NKX2-5","NK2 homeobox 5",1482,"5","n/a","n/a"
1057865,"CUST_16081_PI416261804",1471,"NKX2-5","NK2 homeobox 5",1482,"5","n/a","n/a"
1018245,"CUST_1097_PI416573500",79709,"NKX2-6","NK2 homeobox 6",137814,"8","n/a","n/a"
1011231,"CUST_1133_PI416379584",79709,"NKX2-6","NK2 homeobox 6",137814,"8","n/a","n/a"
1044918,"A_24_P253293",26005,"NKX2-8","NK2 homeobox 8",26257,"14","n/a","n/a"
1044919,"CUST_16261_PI416261804",26005,"NKX2-8","NK2 homeobox 8",26257,"14","n/a","n/a"
1053692,"A_23_P157545",4793,"NKX3-1","NK3 homeobox 1",4824,"8","n/a","n/a"
1053693,"CUST_16764_PI416261804",4793,"NKX3-1","NK3 homeobox 1",4824,"8","n/a","n/a"
1058890,"A_23_P386254",576,"NKX3-2","NK3 homeobox 2",579,"4","n/a","n/a"
1058891,"CUST_1084_PI416261804",576,"NKX3-2","NK3 homeobox 2",579,"4","n/a","n/a"
1053691,"A_24_P68991",4794,"NKX6-1","NK6 homeobox 1",4825,"4","n/a","n/a"
1053690,"CUST_14623_PI416261804",4794,"NKX6-1","NK6 homeobox 1",4825,"4","n/a","n/a"
1037565,"A_23_P86587",58705,"NKX6-2","NK6 homeobox 2",84504,"10","n/a","n/a"
1037566,"CUST_2127_PI416261804",58705,"NKX6-2","NK6 homeobox 2",84504,"10","n/a","n/a"
1034149,"CUST_488_PI416573500",81323,"NKX6-3","NK6 homeobox 3",157848,"8","n/a","n/a"
1034150,"CUST_499_PI416379584",81323,"NKX6-3","NK6 homeobox 3",157848,"8","n/a","n/a"
1048977,"A_23_P154235",8988,"NMI","N-myc (and STAT) interactor",9111,"2","n/a","n/a"
1048978,"CUST_13080_PI416261804",8988,"NMI","N-myc (and STAT) interactor",9111,"2","n/a","n/a"
1018182,"CUST_1347_PI416573500",79656,"NOBOX","NOBOX oogenesis homeobox",135935,"7","n/a","n/a"
1011912,"CUST_1389_PI416379584",79656,"NOBOX","NOBOX oogenesis homeobox",135935,"7","n/a","n/a"
1053654,"A_23_P60387",4820,"NOTCH1","notch 1",4851,"9","n/a","n/a"
1053655,"CUST_16795_PI416261804",4820,"NOTCH1","notch 1",4851,"9","n/a","n/a"
1053649,"A_23_P200792",4822,"NOTCH2","notch 2",4853,"1","n/a","n/a"
1053651,"CUST_1430_PI416261804",4822,"NOTCH2","notch 2",4853,"1","n/a","n/a"
1053650,"CUST_16943_PI416261804",4822,"NOTCH2","notch 2",4853,"1","n/a","n/a"
1068124,"A_24_P50057",123095,"NOTCH2NL","notch 2 N-terminal like",388677,"1","n/a","n/a"
1061076,"A_24_P943218",123095,"NOTCH2NL","notch 2 N-terminal like",388677,"1","n/a","n/a"
1031412,"A_32_P5040",123095,"NOTCH2NL","notch 2 N-terminal like",388677,"1","n/a","n/a"
1061077,"A_32_P75695",123095,"NOTCH2NL","notch 2 N-terminal like",388677,"1","n/a","n/a"
1053648,"A_24_P399606",4823,"NOTCH3","notch 3",4854,"19","n/a","n/a"
1053647,"A_32_P42895",4823,"NOTCH3","notch 3",4854,"19","n/a","n/a"
1053645,"A_23_P365614",4824,"NOTCH4","notch 4",4855,"6","n/a","n/a"
1053646,"A_24_P26496",4824,"NOTCH4","notch 4",4855,"6","n/a","n/a"
1017790,"CUST_716_PI416573500",110101,"NOTO","notochord homeobox",344022,"2","n/a","n/a"
1010636,"CUST_742_PI416379584",110101,"NOTO","notochord homeobox",344022,"2","n/a","n/a"
1053633,"A_23_P27734",4830,"NPAS1","neuronal PAS domain protein 1",4861,"19","n/a","n/a"
1053634,"CUST_472_PI416408490",4830,"NPAS1","neuronal PAS domain protein 1",4861,"19","n/a","n/a"
1053635,"CUST_6518_PI416261804",4830,"NPAS1","neuronal PAS domain protein 1",4861,"19","n/a","n/a"
1053631,"A_23_P218597",4831,"NPAS2","neuronal PAS domain protein 2",4862,"2","n/a","n/a"
1053632,"A_23_P415984",4831,"NPAS2","neuronal PAS domain protein 2",4862,"2","n/a","n/a"
1025388,"A_23_P21570",40700,"NPAS3","neuronal PAS domain protein 3",64067,"14","n/a","n/a"
1025390,"A_23_P2942",40700,"NPAS3","neuronal PAS domain protein 3",64067,"14","n/a","n/a"
1025389,"CUST_473_PI416408490",40700,"NPAS3","neuronal PAS domain protein 3",64067,"14","n/a","n/a"
1032675,"A_32_P478023",92372,"NPAS4","neuronal PAS domain protein 4",266743,"11","n/a","n/a"
1032676,"CUST_9350_PI416261804",92372,"NPAS4","neuronal PAS domain protein 4",266743,"11","n/a","n/a"
1041204,"A_23_P146572",35933,"NPDC1","neural proliferation, differentiation and control, 1",56654,"9","n/a","n/a"
1041205,"CUST_10675_PI416261804",35933,"NPDC1","neural proliferation, differentiation and control, 1",56654,"9","n/a","n/a"
1047127,"A_23_P18266",10494,"NPRL2","nitrogen permease regulator-like 2 (S. cerevisiae)",10641,"3","n/a","n/a"
1047128,"A_23_P18267",10494,"NPRL2","nitrogen permease regulator-like 2 (S. cerevisiae)",10641,"3","n/a","n/a"
1059306,"A_23_P73632",187,"NR0B1","nuclear receptor subfamily 0, group B, member 1",190,"X","n/a","n/a"
1059307,"CUST_14976_PI416261804",187,"NR0B1","nuclear receptor subfamily 0, group B, member 1",190,"X","n/a","n/a"
1049717,"A_23_P160800",8371,"NR0B2","nuclear receptor subfamily 0, group B, member 2",8431,"1","n/a","n/a"
1049718,"CUST_11522_PI416261804",8371,"NR0B2","nuclear receptor subfamily 0, group B, member 2",8431,"1","n/a","n/a"
1048420,"A_23_P420873",9430,"NR1D1","nuclear receptor subfamily 1, group D, member 1",9572,"17","n/a","n/a"
1048421,"A_24_P250227",9430,"NR1D1","nuclear receptor subfamily 1, group D, member 1",9572,"17","n/a","n/a"
1020435,"A_23_P302709",9831,"NR1D2","nuclear receptor subfamily 1, group D, member 2",9975,"3","n/a","n/a"
1012044,"A_24_P943472",9831,"NR1D2","nuclear receptor subfamily 1, group D, member 2",9975,"3","n/a","n/a"
1029906,"A_23_P109785",8779,"NR1I2","nuclear receptor subfamily 1, group I, member 2",8856,"3","n/a","n/a"
1029907,"CUST_15453_PI416261804",8779,"NR1I2","nuclear receptor subfamily 1, group I, member 2",8856,"3","n/a","n/a"
1016385,"A_23_P319572",9826,"NR1I3","nuclear receptor subfamily 1, group I, member 3",9970,"1","n/a","n/a"
1013468,"CUST_15612_PI416261804",9826,"NR1I3","nuclear receptor subfamily 1, group I, member 3",9970,"1","n/a","n/a"
1019464,"A_23_P204828",7138,"NR2C1","nuclear receptor subfamily 2, group C, member 1",7181,"12","n/a","n/a"
